Date,LTP,Open,High,Low,Quantity,Score
4/29/2016,559.759766,560.560547,560.700684,557.027039,3136200,0.180766667
5/01/2016,555.285278,560.730713,560.810791,555.065063,2469700,0.1531
5/02/2016,560.915894,556.676697,561.061035,553.683655,2713000,-0.22812
5/03/2016,557.117126,558.288269,559.434448,554.684692,3639100,-0.060614286
5/04/2016,553.05304,558.058044,559.024048,553.018005,3330000,0.0495
5/05/2016,559.219238,557.062073,559.98999,553.773804,3535000,-0.118075
5/06/2016,570,563.063049,570.415405,561.141113,5100000,0.0093
5/07/2016,571.186157,573.573547,574.234253,567.212219,4480500,-0.084225
5/09/2016,565.685669,572.292297,572.682678,563.343323,4164800,-0.37292
5/10/2016,565.65564,570.110107,570.110107,561.686707,4282700,-0.36345
5/11/2016,562.052063,563.798828,574.029053,559.144165,4832900,0.009957143
5/12/2016,575.275269,569.544556,576.07605,564.609619,4960200,-0.077663636
5/13/2016,574.884888,577.072083,578.078064,572.467468,3896400,-0.08782
5/14/2016,578.68866,575.125122,579.544556,574.574585,3364400,0
5/15/2016,575.84082,579.004028,580.895874,572.672668,5397100,-0.1531
5/16/2016,582.432434,581.046021,582.582581,576.226196,3955800,0.26572
5/17/2016,583.093079,583.888916,584.529541,580.01001,3139600,-0.0302375
5/18/2016,580.630615,580.580566,581.826843,577.762756,3894300,-0.06775
5/19/2016,562.477478,576.081055,577.352356,562.062073,7777200,-0.29779
5/20/2016,551.166138,563.613586,563.813843,541.676697,8698400,-0.00845
5/21/2016,562.067078,555.715698,563.438416,555.525513,4415900,-0.33328
5/22/2016,554.014038,560.120117,561.436462,550.260254,4755000,-0.20925
5/23/2016,568.263245,573.073059,576.821838,564.189209,10172600,-0.045564286
5/24/2016,591.07605,586.261292,593.863892,576.141113,11121400,-0.181357143
5/25/2016,567.282288,590.190186,591.451477,566.571594,9129000,-0.320733333
5/26/2016,569.649658,569.564575,578.078064,569.074097,5618100,-0.194583333
5/27/2016,572.17218,572.262268,575.960938,564.574585,4784200,-0.056857143
5/28/2016,580.560547,576.141113,580.660645,574.349365,3889300,0.0172
5/30/2016,589.309326,584.399414,589.539551,580.86084,5267100,0.2997
5/31/2016,587.052063,586.486511,591.791809,585.095093,3886500,0
6/01/2016,595.685669,590.675659,596.531555,586.691711,4097400,0.0904375
6/02/2016,593.938965,595.095093,595.595581,591.281311,3445500,-0.088
6/03/2016,600.550537,590.965942,600.550537,590.42041,3669100,0.059916667
6/04/2016,602.002014,598.403381,602.797791,596.997009,4369000,0.47635
6/05/2016,606.046021,601.306335,607.042053,600.600586,4213500,0.059325
6/06/2016,601.77179,603.253235,605.21521,599.349365,4202900,0.41805
6/07/2016,602.657654,602.17218,604.049072,600.710693,3398100,0.08
6/08/2016,602.497498,604.509521,605.540527,602.022034,3720800,0.22885
6/09/2016,606.861877,603.283264,610.690674,603.153137,3345200,-0.025655556
6/10/2016,610.610596,608.578552,612.862854,605.815796,2874500,-0.2083125
6/11/2016,610.695679,612.61261,615.055054,607.487488,3960400,-0.8225
6/12/2016,610.21521,609.80481,612.727722,609.114136,2517400,0.1601
6/13/2016,608.433411,610.780762,612.707703,603.713684,4622500,0.208222222
6/14/2016,601.94696,603.979004,604.524536,596.666687,4205300,-0.11136
6/15/2016,608.063049,608.108093,608.608582,605.355347,2932400,-0.009645455
6/16/2016,609.739746,608.133118,612.152161,606.31134,2468100,-0.2535125
6/17/2016,610.415405,611.75177,613.68866,609.909912,2533600,-0.25474
6/18/2016,608.002991,614.014038,614.109131,606.326355,3027100,0.127266667
6/19/2016,606.391418,608.45343,609.429443,602.647644,2426700,0
6/20/2016,600.595581,607.492493,607.767761,598.918945,3422500,-0.303
6/21/2016,604.254272,598.798828,604.529541,592.687683,3924600,0.08645
6/22/2016,595.125122,604.57959,605.855835,592.972961,4686500,-0.119911111
6/23/2016,586.987,591.586609,596.031006,586.851868,4583200,0.138942857
6/24/2016,596.646667,590.21521,599.134155,589.644653,4319800,-0.078281818
6/25/2016,606.236206,597.932922,606.371399,597.127136,3626300,-0.01922
6/26/2016,600.22522,606.506531,606.601624,597.802795,3222500,-0.2914
6/27/2016,599.179199,600.575562,605.4104,598.278259,3366000,0.065742857
6/28/2016,592.112122,603.758789,605.42041,591.816833,6410500,-0.0991
6/29/2016,579.544556,592.687683,593.04303,573.548523,6068100,-0.033884615
6/30/2016,579.939941,583.583557,585.505493,574.074097,4815500,-0.097690909
7/01/2016,566.551575,581.586609,586.371399,566.316345,5154800,0.03965
7/02/2016,557.697693,565.990967,566.53656,551.601624,7636700,0.3715
7/03/2016,560.63562,560.060059,567.16217,559.444458,4513200,-0.067433333
7/05/2016,557.812805,565.765747,568.068054,556.981995,3880700,-0.2536
7/06/2016,568.013,560.695679,569.319336,559.55957,4357600,-0.194183333
7/07/2016,568.118103,571.521545,572.972961,562.562561,4168000,0.03076
7/08/2016,571.5,573.390015,588.299988,566.01001,4018300,-0.01541
7/09/2016,545.25,578.549988,579.719971,544.48999,5363700,0.123025
7/10/2016,540.630005,544.789978,549.849976,530.530029,3961600,-0.083728571
7/11/2016,557.51001,545.049988,559.880005,544.700012,3482500,0.05435
7/12/2016,567.039978,565.840027,567.799988,555.380005,3031600,0.012725
7/13/2016,546.690002,568,568.210022,545.5,3294500,-0.2625125
7/14/2016,537.76001,537.940002,547.590027,533.400024,3174700,0.082514286
7/15/2016,545.200012,543.659973,553.02002,540.52002,2541200,-0.063523077
7/16/2016,548.700012,551,552.890015,530.640015,3997800,-0.11568
7/17/2016,563.900024,557.700012,564,553.099976,4582200,-0.01584
7/18/2016,543.340027,556.320007,557,539.400024,5614700,0.12765
7/19/2016,539.369995,544,544,534,2425100,-0.089792308
7/20/2016,545.5,536,548,536,2331100,-0.26256
7/21/2016,537.51001,543.669983,544.799988,528.130005,1955700,-0.01534
7/22/2016,534.440002,541.690002,542.5,531,2067400,-0.001457143
7/23/2016,523.099976,532.26001,533.859985,522.5,2370000,0
7/24/2016,522.97998,525.799988,525.900024,511,3752800,0.1591
7/26/2016,536.330017,523.890015,537.76001,523,2535200,-0.322266667
7/27/2016,534.880005,535.119995,536.340027,529.090027,2038500,0.16385
7/28/2016,538.530029,534.25,539.909973,532.859985,2004300,-0.376475
7/29/2016,533.869995,541.440002,542.400024,533.27002,1780800,-0.133325
7/30/2016,535.330017,530.23999,535.719971,527.580017,1228400,-0.0253
8/01/2016,522.570007,533.409973,534.549988,522.26001,1835000,-0.046511111
8/02/2016,518,523.25,524.429993,511.089996,3074300,0.0186
8/03/2016,520.169983,515.719971,527.349976,514.460022,2452000,0.0109125
8/04/2016,526.619995,518.650024,527.349976,514.280029,2261200,0.027108333
8/05/2016,538.429993,531.840027,538.75,527.51001,1948400,-0.4515
8/06/2016,541.539978,539.580017,543.98999,537.900024,2012000,-0.4215
8/07/2016,534.409973,541.820007,541.820007,533.109985,1280900,-0.069775
8/08/2016,529.119995,533.140015,534,525.309998,1832900,-0.1027
8/09/2016,528.299988,529.599976,530.840027,523.570007,1907700,-0.074
8/10/2016,538.830017,528.880005,539.349976,525.659973,1976500,0
8/11/2016,540.390015,540,546.349976,536.570007,2425300,-0.1600875
8/12/2016,549.700012,542.900024,549.75,542.109985,1564700,-0.451225
8/13/2016,555.450012,552.200012,557.960022,551,2149700,-0.0593
8/15/2016,563.799988,558.130005,565,554.169983,2672500,0.1458
8/16/2016,574.869995,567.780029,574.869995,564.150024,2185800,-0.14884
8/17/2016,570.450012,574.570007,577.659973,569.950012,1581600,0.262625
8/18/2016,570.559998,573.390015,573.47998,568.450012,1411100,0.01628
8/19/2016,571.650024,571.640015,572.580017,565.789978,1871700,0.100475
8/20/2016,564.340027,569.75,570.409973,556.700012,1660500,0
8/22/2016,554.51001,560.900024,562.400024,552.530029,2031300,0.11706
8/23/2016,553.76001,551.52002,558.580017,548.559998,1729100,-0.071728571
8/24/2016,564.929993,557.109985,565,555.049988,1793400,-0.00378
8/25/2016,566.030029,568.159973,568.799988,559.580017,1740200,0
8/26/2016,570.72998,566.75,572,565.219971,1529700,-0.375875
8/27/2016,568.299988,568.780029,572,566.130005,1483800,0.098666667
8/28/2016,567.5,565.919983,568.969971,563.679993,1129000,0.10115
8/29/2016,559.5,567,567,557.150024,1546500,-0.26024
8/30/2016,560.349976,560.080017,560.650024,553.719971,1353300,0.003844444
8/31/2016,552.299988,557.25,557.98999,550,1971800,0.30042
9/01/2016,550.619995,552.359985,553.73999,547.469971,1477600,0.127533333
9/02/2016,560.659973,552.799988,561.400024,551.580017,2060600,0.0969
9/03/2016,564.98999,561.150024,565,556.669983,2627400,-0.209616667
9/04/2016,566.52002,566.450012,566.77002,559.369995,3160600,0.13039
9/05/2016,574.289978,564.349976,574.440002,563.5,1722800,-0.153963158
9/06/2016,572.539978,574.219971,582.25,569.159973,2844300,-0.141706667
9/07/2016,585.929993,573.549988,587.299988,573.26001,2114700,-0.2318625
9/08/2016,584.77002,589.299988,589.599976,579.599976,2012400,0.04407
9/09/2016,585.690002,585.450012,587.880005,582.619995,2021300,-0.17186875
9/10/2016,584.669983,586.76001,587.710022,583.289978,1478900,-0.07755
9/11/2016,591.48999,587.650024,593.659973,586.289978,1643200,-0.2255
9/12/2016,590.780029,592.26001,594.150024,589.109985,1195800,-0.10955
9/13/2016,593.080017,591.700012,594.25,589,898900,-0.1138
9/14/2016,590.76001,593.51001,595.650024,587.940002,1336700,-0.2804625
9/15/2016,578.400024,586.369995,587.969971,574,2125200,-0.2678
9/16/2016,583.359985,578.950012,584.099976,577,1372800,0.05561
9/17/2016,580.039978,573,585.25,572.099976,1436200,-0.180616667
9/18/2016,586.650024,581,588.22998,580.580017,1511600,0
9/19/2016,594.26001,590.599976,594.859985,586.690002,1951600,0.0043
9/20/2016,593.059998,595.150024,595.299988,585.309998,1673800,-0.258645455
9/21/2016,590.619995,596.890015,597,590.25,1440800,-0.25025
9/22/2016,580.820007,588.969971,589.5,576.849976,2935300,-0.234066667
9/23/2016,605.109985,603.01001,606.700012,590.919983,4871600,0.095966667
9/24/2016,598.440002,601.349976,604.159973,594.450012,2237900,-0.212
9/25/2016,603.570007,599.700012,608.890015,599.26001,1881600,-0.21546
9/26/2016,605.190002,602.049988,607.049988,601.349976,1106000,0.0035
9/27/2016,603.01001,605.530029,608.909973,601,1355000,-0.170116667
9/28/2016,598.080017,599.25,601,595.75,1360000,-0.0458
9/29/2016,599.02002,597.75,601.099976,592.590027,1358100,-0.1134
9/30/2016,593.950012,597.700012,598.48999,592.169983,1366600,0.0086
10/01/2016,595.440002,595.809998,598.450012,592.700012,1215100,-0.0987
10/02/2016,579.549988,588.960022,591.98999,577.679993,2309500,0.10534
10/03/2016,573.599976,578.549988,583.429993,570.299988,2213300,0.30175
10/04/2016,582.27002,576.51001,583.820007,572.26001,1519400,0.04785
10/05/2016,573.140015,579.380005,580.200012,570.309998,1643800,-0.1812
10/06/2016,574.48999,569.5,578.640015,567.450012,1322800,-0.3554
10/07/2016,571.809998,576.049988,578.309998,569.429993,1163000,-0.034228571
10/08/2016,577.940002,572.02002,579.559998,569.02002,1493300,0.0087
10/09/2016,577.25,579,579.690002,575.299988,1203400,0.28595
10/10/2016,572.119995,575,575.900024,569.909973,1394500,0.21678
10/11/2016,584.559998,576.450012,586.130005,575.200012,1899400,-0.144575
10/12/2016,584.650024,586.690002,587.799988,580.919983,1272900,-0.3246
10/13/2016,583.710022,587.5,589.469971,580.76001,1723400,0.11925
10/14/2016,592.700012,587.099976,595.049988,586.549988,1466000,0.2433
10/15/2016,597.109985,595.590027,597.809998,594.440002,1043200,-0.05905
10/16/2016,595.409973,596.950012,596.98999,593,967300,-0.028466667
10/17/2016,592.419983,594.900024,595.25,591.099976,1132000,0.3395
10/18/2016,592.539978,593.27002,594.98999,589.799988,877200,0.02951
10/19/2016,590.570007,594.77002,595.580017,589.26001,1295600,0.184733333
10/20/2016,588.119995,592,592.049988,587.450012,1471700,-0.06731
10/21/2016,583,587.809998,589.369995,580.900024,1364600,-0.15154
10/22/2016,580.320007,580.02002,584.710022,577.880005,1405800,0
10/23/2016,582.359985,582.349976,582.900024,578.23999,1206100,-0.3337
10/24/2016,588.630005,582.950012,589.299988,582.400024,1583000,0
10/25/2016,589.52002,591.72998,594.48999,586.5,1579000,0.01952
10/26/2016,593.140015,592.130005,598,590.599976,1630800,-0.019493333
10/27/2016,597.780029,595.130005,598.5,593.549988,1799100,-0.1254
10/28/2016,601.630005,599.140015,603.52002,598.02002,1599200,-0.006685714
10/29/2016,591.969971,600.27002,600.599976,590.47998,1571200,0
10/30/2016,593.419983,591.73999,593.719971,587.140015,1160100,0.7906
10/31/2016,591.109985,590,591.950012,586.039978,1501400,-0.042175
11/01/2016,584.900024,590.390015,591.47998,583.280029,1851500,-0.148
11/02/2016,581.640015,582.23999,583.919983,577.01001,1545400,-0.05085
11/03/2016,588.780029,580.950012,590.150024,580.950012,1579600,-0.1081
11/04/2016,593.289978,589.51001,596.070007,587.119995,1719500,0.022783333
11/05/2016,597.27002,595.049988,597.559998,593.02002,1494500,0
11/06/2016,605.400024,599.48999,605.400024,597.76001,4191600,0.01034
11/07/2016,597.27002,602.5,603.799988,593.119995,1782200,0.228738462
11/08/2016,591.179993,595,596.650024,590.23999,1403700,-0.074
11/09/2016,598.419983,591.570007,600.109985,590.299988,1758000,0.03239375
11/10/2016,585.25,596.98999,598.070007,584.73999,1671000,0.059633333
11/11/2016,587.900024,585.929993,589.570007,585,1289100,-0.1616125
11/12/2016,587.809998,581.830017,589.309998,581.570007,1143700,-0.23955
11/13/2016,588.409973,587.48999,591,584.5,1571500,0.049033333
11/14/2016,579.630005,586.799988,588.719971,578.02002,1447700,0.129328571
11/15/2016,580.880005,578,583.23999,574.049988,1536300,0.033244444
11/16/2016,586.25,584.099976,588.289978,583.5,1214500,0.066845455
11/17/2016,587.780029,589.950012,592.400024,585.400024,1286100,-0.07398125
11/18/2016,574.099976,584.900024,585.849976,574.099976,1545700,-0.1176
11/19/2016,583.73999,574.789978,584.690002,567.640015,2207900,-0.29125
11/20/2016,570.809998,581.609985,582.530029,569.030029,2411700,0.041885714
11/21/2016,555.190002,567.469971,575.22998,555.01001,2978700,-0.1015375
11/22/2016,544.75,555.130005,560.880005,544.429993,2755800,-0.149271429
11/23/2016,548.690002,550.140015,558.630005,544.5,2609900,0.091511111
11/24/2016,540.72998,542.080017,543.919983,528.419983,3836000,-0.3682
11/25/2016,536.919983,527,540.98999,524.950012,3805000,-0.24695
11/26/2016,522.969971,540.450012,543.450012,518.409973,5996500,-0.20335
11/27/2016,532.380005,520.450012,533.159973,519.140015,2748200,-0.3326
11/28/2016,538.030029,537.27002,538.77002,530.200012,2459500,0.119757143
11/29/2016,542.690002,541.049988,550.76001,540.22998,2973700,0.040228571
11/30/2016,553.650024,548.280029,557.400024,545.5,2151300,-0.18614
12/01/2016,548.900024,554.97998,555,545.159973,2175400,0.012585714
12/02/2016,549.880005,547.76001,554,547.200012,1596700,0.065915385
12/03/2016,558.940002,551.710022,559.200012,550.429993,1738700,-0.273275
12/04/2016,558.450012,560.849976,564.969971,555.97998,2053300,0.380916667
12/05/2016,560.27002,558.25,562.5,552.130005,1612500,-0.034235714
12/06/2016,567.869995,568.299988,568.72998,564.809998,2340500,-0.052983333
12/07/2016,563.77002,563.530029,567.150024,561.630005,1541700,-0.053077778
12/08/2016,564.190002,561.159973,564.789978,558.299988,1386300,0.079308333
12/09/2016,555.950012,566.789978,566.900024,554.150024,1645300,0.107152381
12/10/2016,551.690002,555.5,556.799988,550.580017,1650700,-0.37415
12/11/2016,551.820007,555.599976,555.599976,549.349976,1589100,-0.384833333
12/12/2016,558.22998,552.400024,560.630005,551.619995,1304500,0.070383333
12/13/2016,561.289978,558.52002,562.5,556.23999,1098300,-0.178576923
12/14/2016,558.25,561.150024,561.25,555.5,1094100,-0.1432375
12/15/2016,556.440002,560.809998,560.820007,554.090027,1511000,-0.163027273
12/16/2016,555.190002,558,558,552.51001,1425100,-0.169083333
12/17/2016,546.640015,555.190002,555.190002,544.440002,1680600,-0.073066667
12/18/2016,544.51001,547.929993,552.789978,543.799988,1822000,-0.03202
12/19/2016,547.200012,544.75,548.219971,539.190002,1517300,-0.128525
12/20/2016,543.76001,542.090027,545.380005,541.5,1750800,-0.14993
12/21/2016,545.890015,551.039978,551.039978,545,2506000,-0.142442857
12/22/2016,547.47998,546.570007,551.190002,544.150024,1653800,0.288644444
12/23/2016,549.22998,547.210022,552.5,546.909973,1903600,-0.09940625
12/25/2016,547.72998,549.22998,549.880005,545.22998,1480200,0
12/26/2016,549.080017,547,549.599976,544.47998,1210100,-0.0359
12/27/2016,539.650024,545.090027,548.789978,538.619995,1994400,-0.112388889
12/28/2016,538.590027,539.450012,541.849976,534.659973,2074000,-0.026442857
12/29/2016,536.969971,537.5,541.409973,535.210022,1623800,-0.322527273
12/30/2016,542.580017,537.640015,542.690002,534.890015,1629900,0.0343125
12/31/2016,528.080017,536.700012,538.200012,527.26001,3070100,0
1/01/2017,530.72998,529.219971,533.820007,527,3228300,0
1/02/2017,536.109985,525.880005,536.650024,523.409973,2166100,-0.1591
1/03/2017,528.039978,535.900024,539.359985,527.48999,2311100,-0.0488
1/04/2017,532.109985,530.01001,537.039978,529.159973,2071300,-0.085091667
1/05/2017,521.51001,527.440002,532.23999,521.460022,2365700,0.3208
1/06/2017,515.840027,523.76001,525.369995,515.400024,2617600,0.016553846
1/08/2017,498.160004,513.599976,515.580017,497.190002,4349900,0.098666667
1/09/2017,506.450012,499.859985,509.070007,499.109985,3639400,-0.12092
1/10/2017,514.619995,515.98999,516.25,506.559998,3876700,-0.086044444
1/11/2017,520.039978,516.98999,520.809998,508.859985,4872100,-0.013071429
1/12/2017,532.299988,520.609985,532.969971,520.590027,3319500,-0.055561538
1/13/2017,538.77002,534.51001,542.299988,533.719971,2877200,0.0765875
1/14/2017,536.929993,538.820007,540.289978,535.099976,737700,-0.193
1/15/2017,541.52002,536.929993,543.25,535.48999,1113500,0.098628571
1/16/2017,537.309998,540.5,543.929993,537.159973,2215000,0.004588889
1/17/2017,535.280029,534.960022,537.840027,533.609985,1048600,-0.050788889
1/18/2017,530.659973,537.73999,538.400024,530.200012,1232400,0.025175
1/19/2017,529.549988,532.599976,535.799988,527.880005,1324000,0.019327273
1/20/2017,519.460022,527.150024,527.98999,517.75,2059100,-0.12224
1/21/2017,506.640015,520.5,521.210022,505.549988,2722800,-0.016466667
1/22/2017,505.149994,510.950012,511.48999,503.649994,2345900,-0.04564
1/23/2017,506.910004,501.51001,507.5,495.019989,3652700,0.050892308
1/24/2017,500.720001,508.179993,508.600006,498.649994,2100000,0.02320625
1/25/2017,497.059998,499.23999,500.279999,490.910004,2856900,0.187284615
1/26/2017,501.799988,502.570007,508.600006,497.26001,3047900,0.001946154
1/27/2017,505.929993,500.420013,508.26001,498.160004,2640000,-0.097811111
1/28/2017,504.01001,508.890015,509.75,502.01001,2553400,0.068
1/29/2017,510.459991,503.149994,510.850006,503.089996,2482900,0.16852
1/30/2017,509.940002,512.77002,515.609985,509.369995,2339800,0.041085714
1/31/2017,520.390015,510.839996,521.849976,509.589996,2317800,-0.004
2/01/2017,537.299988,523,538.840027,521.909973,2803400,-0.234676923
2/02/2017,541.950012,538.030029,545.409973,535.75,2298300,0.081705882
2/03/2017,536.719971,541.5,541.5,532.070007,1546600,-0.062776471
2/04/2017,521.190002,531.400024,532.780029,520.859985,1957400,0.38585
2/05/2017,512.429993,525,525.690002,512.349976,1791100,-0.06148
2/06/2017,513.22998,512.900024,515.190002,503.480011,3950900,-0.091066667
2/07/2017,537.549988,519,543.099976,518.179993,6055400,0.16215
2/08/2017,532.200012,534.320007,536.5,521.719971,3768900,-0.1644
2/09/2017,533.299988,529.940002,537.450012,526.809998,2353100,-0.10085
2/10/2017,526.099976,533.140015,536.75,525.030029,1694800,-0.124766667
2/11/2017,529.830017,527.929993,530.690002,525.640015,1658800,0.2984
2/12/2017,533.880005,531.01001,540.219971,528.650024,2146900,-0.0305
2/13/2017,529.280029,531.059998,533.880005,527.549988,1515700,0.124542857
2/14/2017,540.159973,532.150024,541,529.169983,2371500,0.1157875
2/15/2017,538,539.72998,541.950012,536,1915300,-0.139608333
2/16/2017,546.01001,539.659973,548.340027,537,2429500,-0.035988889
2/17/2017,551.159973,547.51001,552.539978,546.599976,2369100,0.008971429
2/18/2017,545.01001,551.159973,553,543.26001,1958700,-0.00036
2/19/2017,542.650024,543.820007,547.549988,539.549988,1558200,0.01845
2/21/2017,546.450012,542.469971,546.859985,540.75,1541700,-0.16445
2/22/2017,541.799988,547.580017,547.580017,538.099976,1911700,0.020633333
2/23/2017,535,539,539.299988,532,1645300,-0.05372
2/24/2017,538.650024,531.549988,539.400024,531,1420300,-0.001633333
2/25/2017,547.330017,538.440002,549.570007,538.01001,2041800,-0.225033333
2/26/2017,559.289978,545.73999,560.130005,545.090027,2701600,0.096828571
2/27/2017,562.630005,558.150024,569.419983,557.030029,3416400,-0.28018
2/28/2017,575.02002,567,575.98999,563.150024,2520300,0.086855556
3/01/2017,578.789978,576.349976,580.849976,570.5,2526300,-0.003805
3/02/2017,578.330017,576.969971,581.630005,572.52002,1898200,-0.140892308
3/03/2017,581.429993,579.619995,583.200012,578.22998,1795900,-0.040766667
3/04/2017,572.900024,582,582.780029,572.059998,1879600,-0.162975
3/05/2017,574.099976,570.919983,575.450012,569.049988,1173900,-0.25
3/06/2017,559.849976,568.47998,569.76001,559.820007,2004000,-0.070133333
3/07/2017,555.690002,559.799988,564.179993,555.409973,2026200,-0.189975
3/08/2017,561.169983,558.47998,561.840027,555.530029,1780100,0.1306375
3/09/2017,553,559.22998,564.359985,550.330017,1771400,0.08848
3/10/2017,561.640015,556.929993,563.75,551.320007,1842800,-0.10497
3/11/2017,557.609985,558.289978,560.640015,554.409973,1444600,0.3156
3/12/2017,566.159973,557.72998,566.51001,553.5,1766200,-0.12972
3/13/2017,563.669983,564.52002,566.960022,562.119995,1233000,-0.103576923
3/14/2017,564.950012,566.710022,567.099976,564.47998,2216000,0.078073333
3/15/2017,565.369995,566,569.640015,563.059998,1511700,-0.174653333
3/16/2017,577.539978,568.539978,581.880005,568.090027,3957800,-0.258153846
3/17/2017,567,577.570007,580.070007,567,2653500,-0.197133333
3/18/2017,563.640015,564.650024,567.190002,558.309998,2492100,0.1473
3/19/2017,557.549988,561.830017,564.070007,556.929993,1727600,-0.1591
3/20/2017,561.140015,560.25,562.159973,556.789978,1239400,0.054957143
3/21/2017,554.700012,557.940002,562.450012,554.669983,1746600,0.114954545
3/22/2017,549.48999,554.830017,558.5,546.030029,1945100,-0.09407
3/23/2017,541.309998,547.409973,548,540.440002,2388000,-0.000418182
3/24/2017,543.950012,538.840027,545.539978,535.700012,1685900,0.011066667
3/25/2017,544.859985,544.98999,550.159973,543.590027,1365900,-0.168528571
3/26/2017,548.840027,546,551.5,546,1419300,-0.4019
3/27/2017,548.02002,549.210022,549.369995,541.950012,1618300,-0.22065
3/28/2017,548.539978,549.570007,549.849976,544.97998,1305200,-0.011621429
3/29/2017,548.640015,547.049988,553.27002,546.299988,1466300,-0.10302
3/30/2017,539.780029,546.570007,546.570007,535.73999,2360300,0.088277778
3/31/2017,541.039978,537.960022,543.190002,532.369995,2348100,-0.05418
4/01/2017,543.52002,538.349976,545.22998,538.099976,1586100,0
4/02/2017,532.73999,537.309998,539.799988,529,2461700,0.36755
4/03/2017,544.530029,533.75,545.799988,533.349976,1925400,-0.06082
4/04/2017,542.919983,546.309998,547.77002,542.210022,1456400,-0.19915
4/05/2017,549.179993,543.059998,551,541.320007,1590300,-0.106891667
4/06/2017,557.460022,550.409973,561.169983,550.080017,3909200,0.035358333
4/07/2017,573.659973,580.049988,584.700012,568.349976,4608400,0.0017
4/08/2017,566.119995,572.77002,575.52002,562.299988,2403100,0.0129
4/09/2017,564.369995,564.320007,567.830017,560.960022,1858900,0
4/10/2017,561.390015,560.51001,565.840027,559,1681100,-0.220066667
4/11/2017,548.77002,558.559998,561.109985,546.719971,2362000,-0.24815
4/12/2017,551.159973,550.51001,551.219971,543.849976,1828600,-0.34194
4/13/2017,552.840027,550.98999,556.690002,547.390015,1763000,-0.039541667
4/14/2017,543.039978,550.159973,552.609985,542.369995,1426400,-0.07855
4/16/2017,535.080017,542.640015,543.929993,532.23999,1951700,0
4/17/2017,542.039978,535.900024,545.200012,533.450012,1592200,0.2732
4/18/2017,548.950012,548.869995,552.799988,548.030029,1411300,-0.253928571
4/19/2017,545.780029,548.48999,553.369995,545.599976,1092900,-0.098666667
4/20/2017,538.72998,542.809998,542.960022,535,1764100,-0.0812875
4/21/2017,539.48999,540.469971,543.840027,538.97998,1211900,-0.019892308
4/22/2017,549.200012,543.969971,549.690002,542.5,1586800,0.02634
4/23/2017,546.48999,550.390015,550.599976,542.5,1672000,0.026614286
4/24/2017,546.669983,543.820007,548.340027,542.25,1335300,-0.0646625
4/25/2017,549.280029,548,553.400024,547.119995,2356300,-0.022066667
4/26/2017,552.51001,550.919983,556.070007,545.099976,1542000,-0.0067
4/27/2017,556.809998,550.200012,557.609985,549.299988,1708500,0.028575
4/28/2017,554.52002,554.460022,558.23999,553.619995,1213300,-0.092238462
4/29/2017,547.190002,552.580017,553.330017,542.969971,1873700,0.2231
4/30/2017,554.25,548.679993,555.289978,546.580017,1742200,-0.3612
5/01/2017,554.179993,553.789978,555.76001,550.799988,1177200,0.0679375
5/02/2017,545.320007,553.200012,553.940002,545.039978,2172300,0.0496
5/03/2017,549.210022,548.72998,550.570007,543.580017,1660500,0.05197
5/04/2017,553.950012,547.429993,558.789978,546.549988,1592100,0.045678571
5/05/2017,555.289978,555.099976,557.98999,552.150024,1335500,0.131
5/06/2017,551.690002,552.179993,555.960022,549.119995,1343300,-0.22805
5/07/2017,549.530029,552,553.330017,547.380005,1219800,0.103383333
5/08/2017,543.47998,549.609985,549.869995,542.950012,1366800,0.08435
5/09/2017,542.159973,543.419983,544.840027,538.849976,1500800,0.0281
5/10/2017,552.599976,545.700012,554.780029,545.109985,1515800,-0.204133333
5/11/2017,550.039978,554.48999,554.830017,549.169983,1293600,0.29295
5/12/2017,547.469971,547.150024,548.849976,545.630005,1273400,-0.1251
5/13/2017,543,542.72998,544.049988,539.210022,1357500,-0.6573
5/14/2017,544.869995,544.47998,546.690002,541.570007,1626300,-0.6908
5/15/2017,546.599976,545.419983,548.359985,541.809998,1222000,-0.17
5/16/2017,556.179993,548,557.25,548,2059600,0.04724
5/17/2017,557.52002,556.52002,557.909973,552.26001,2964500,0.025085714
5/18/2017,559.679993,559.409973,565.609985,558.909973,1737600,-0.042829412
5/19/2017,563.390015,559.789978,564.900024,557.150024,1569800,-0.3182
5/20/2017,558.570007,562.47998,562.640015,556.809998,1446200,-0.2263
5/21/2017,557.950012,560.299988,563.140015,557.460022,1334200,0.083333333
5/22/2017,553.059998,559.710022,560,551.849976,2183800,0.072885714
5/23/2017,541.25,546.75,550.900024,540.23999,1887800,0.00682
5/24/2017,540.039978,545.090027,545.900024,539.539978,1725500,-0.1173
5/25/2017,543.299988,543.659973,545.809998,539.76001,1538000,-0.143075
5/26/2017,547.340027,544.73999,548,543.570007,1406200,-0.240816667
5/27/2017,545.619995,542.25,548.580017,542.099976,1280700,-0.140375
5/29/2017,550.030029,547.429993,551,539.849976,1678900,-0.128
5/30/2017,541.700012,545.599976,548.280029,541.200012,1383100,0
5/31/2017,544.650024,548.650024,548.880005,544.619995,1488300,0.112372727
6/01/2017,556.109985,553.710022,559.289978,552,2171800,-0.07747
6/02/2017,571.72998,559.51001,572.849976,558.700012,2089600,-0.156063636
6/03/2017,584.179993,574.5,589.710022,574.169983,3741600,0
6/04/2017,583.960022,583.73999,588.690002,580.210022,2073300,-0.178
