Date,Actual,Predicted,Error
2019-11-03,412.00003,405.415,6.585022
2019-11-04,413.00003,404.55804,8.441986
2019-11-05,416.0,404.01328,11.986725
2019-11-06,415.0,406.44196,8.558044
2019-11-07,415.0,407.60638,7.3936157
2019-11-10,419.00003,410.4617,8.53833
2019-11-11,421.0,411.68915,9.310852
2019-11-12,417.0,412.11124,4.8887634
2019-11-13,416.0,414.39294,1.6070557
2019-11-14,417.0,410.93344,6.066559
